specimen_idx,specimen_seed,num_nodes,tuned_score,perturbed_param,perturbation_pct,direction,xor_accuracy_twin,xor_accuracy_specimen,accuracy_drop,baseline_accuracy,baseline_xor_score,baseline_twin_accuracy,twin_accuracy_drop
67,42993,80,0.0209443626400702,b,10.0,up,0.75,0.75,0.0,0.75,0.0209443626400702,0.75,0.0
67,42993,80,0.0209443626400702,b,-10.0,down,0.75,0.75,0.0,0.75,0.0209443626400702,0.75,0.0
67,42993,80,0.0209443626400702,b,20.0,up,0.75,0.75,0.0,0.75,0.0209443626400702,0.75,0.0
67,42993,80,0.0209443626400702,b,-20.0,down,0.75,0.75,0.0,0.75,0.0209443626400702,0.75,0.0
67,42993,80,0.0209443626400702,b,30.0,up,0.75,0.75,0.0,0.75,0.0209443626400702,0.75,0.0
67,42993,80,0.0209443626400702,b,-30.0,down,0.75,0.75,0.0,0.75,0.0209443626400702,0.75,0.0
67,42993,80,0.0209443626400702,v_scale,5.0,up,0.75,0.75,0.0,0.75,0.0209443626400702,0.75,0.0
67,42993,80,0.0209443626400702,v_scale,-5.0,down,0.75,0.75,0.0,0.75,0.0209443626400702,0.75,0.0
67,42993,80,0.0209443626400702,v_scale,10.0,up,0.75,0.75,0.0,0.75,0.0209443626400702,0.75,0.0
67,42993,80,0.0209443626400702,v_scale,-10.0,down,0.75,0.75,0.0,0.75,0.0209443626400702,0.75,0.0
67,42993,80,0.0209443626400702,v_scale,20.0,up,0.75,0.75,0.0,0.75,0.0209443626400702,0.75,0.0
67,42993,80,0.0209443626400702,v_scale,-20.0,down,0.75,0.75,0.0,0.75,0.0209443626400702,0.75,0.0
67,42993,80,0.0209443626400702,v_scale,30.0,up,0.75,0.75,0.0,0.75,0.0209443626400702,0.75,0.0
67,42993,80,0.0209443626400702,v_scale,-30.0,down,0.75,0.75,0.0,0.75,0.0209443626400702,0.75,0.0
67,42993,80,0.0209443626400702,R_off,5.0,up,0.75,0.75,0.0,0.75,0.0209443626400702,0.75,0.0
67,42993,80,0.0209443626400702,R_off,-5.0,down,0.75,0.75,0.0,0.75,0.0209443626400702,0.75,0.0
67,42993,80,0.0209443626400702,R_off,10.0,up,0.75,0.75,0.0,0.75,0.0209443626400702,0.75,0.0
67,42993,80,0.0209443626400702,R_off,-10.0,down,0.75,0.75,0.0,0.75,0.0209443626400702,0.75,0.0
67,42993,80,0.0209443626400702,R_off,20.0,up,0.75,0.75,0.0,0.75,0.0209443626400702,0.75,0.0
67,42993,80,0.0209443626400702,R_off,-20.0,down,0.75,0.75,0.0,0.75,0.0209443626400702,0.75,0.0
67,42993,80,0.0209443626400702,R_off,30.0,up,0.75,0.75,0.0,0.75,0.0209443626400702,0.75,0.0
67,42993,80,0.0209443626400702,R_off,-30.0,down,0.75,0.75,0.0,0.75,0.0209443626400702,0.75,0.0
67,42993,80,0.0209443626400702,R_on,5.0,up,0.75,0.75,0.0,0.75,0.0209443626400702,0.75,0.0
67,42993,80,0.0209443626400702,R_on,-5.0,down,0.75,0.75,0.0,0.75,0.0209443626400702,0.75,0.0
67,42993,80,0.0209443626400702,R_on,10.0,up,0.75,0.75,0.0,0.75,0.0209443626400702,0.75,0.0
67,42993,80,0.0209443626400702,R_on,-10.0,down,0.75,0.75,0.0,0.75,0.0209443626400702,0.75,0.0
67,42993,80,0.0209443626400702,R_on,20.0,up,0.75,0.75,0.0,0.75,0.0209443626400702,0.75,0.0
67,42993,80,0.0209443626400702,R_on,-20.0,down,0.75,0.75,0.0,0.75,0.0209443626400702,0.75,0.0
67,42993,80,0.0209443626400702,R_on,30.0,up,0.75,0.75,0.0,0.75,0.0209443626400702,0.75,0.0
67,42993,80,0.0209443626400702,R_on,-30.0,down,0.75,0.75,0.0,0.75,0.0209443626400702,0.75,0.0
67,42993,80,0.0209443626400702,alpha,5.0,up,0.75,0.75,0.0,0.75,0.0209443626400702,0.75,0.0
67,42993,80,0.0209443626400702,alpha,-5.0,down,0.75,0.75,0.0,0.75,0.0209443626400702,0.75,0.0
67,42993,80,0.0209443626400702,alpha,10.0,up,0.75,0.75,0.0,0.75,0.0209443626400702,0.75,0.0
67,42993,80,0.0209443626400702,alpha,-10.0,down,0.75,0.75,0.0,0.75,0.0209443626400702,0.75,0.0
67,42993,80,0.0209443626400702,alpha,20.0,up,0.75,0.75,0.0,0.75,0.0209443626400702,0.75,0.0
67,42993,80,0.0209443626400702,alpha,-20.0,down,0.75,0.75,0.0,0.75,0.0209443626400702,0.75,0.0
67,42993,80,0.0209443626400702,alpha,30.0,up,0.75,0.75,0.0,0.75,0.0209443626400702,0.75,0.0
67,42993,80,0.0209443626400702,alpha,-30.0,down,0.75,0.75,0.0,0.75,0.0209443626400702,0.75,0.0
68,32946,100,0.0177565191492998,none,0.0,none,0.5,0.75,0.0,0.75,0.0177565191492998,0.5,0.0
68,32946,100,0.0177565191492998,tau_v,5.0,up,0.5,0.75,0.0,0.75,0.0177565191492998,0.5,0.0
68,32946,100,0.0177565191492998,tau_v,-5.0,down,0.5,0.75,0.0,0.75,0.0177565191492998,0.5,0.0
68,32946,100,0.0177565191492998,tau_v,10.0,up,0.5,0.75,0.0,0.75,0.0177565191492998,0.5,0.0
68,32946,100,0.0177565191492998,tau_v,-10.0,down,0.75,0.75,0.0,0.75,0.0177565191492998,0.5,-0.25
68,32946,100,0.0177565191492998,tau_v,20.0,up,0.5,0.75,0.0,0.75,0.0177565191492998,0.5,0.0
68,32946,100,0.0177565191492998,tau_v,-20.0,down,0.75,0.75,0.0,0.75,0.0177565191492998,0.5,-0.25
68,32946,100,0.0177565191492998,tau_v,30.0,up,0.5,0.75,0.0,0.75,0.0177565191492998,0.5,0.0
68,32946,100,0.0177565191492998,tau_v,-30.0,down,0.75,0.75,0.0,0.75,0.0177565191492998,0.5,-0.25
68,32946,100,0.0177565191492998,tau_w,5.0,up,0.5,0.75,0.0,0.75,0.0177565191492998,0.5,0.0
68,32946,100,0.0177565191492998,tau_w,-5.0,down,0.5,0.75,0.0,0.75,0.0177565191492998,0.5,0.0
68,32946,100,0.0177565191492998,tau_w,10.0,up,0.5,0.75,0.0,0.75,0.0177565191492998,0.5,0.0
68,32946,100,0.0177565191492998,tau_w,-10.0,down,0.5,0.75,0.0,0.75,0.0177565191492998,0.5,0.0
68,32946,100,0.0177565191492998,tau_w,20.0,up,0.5,0.75,0.0,0.75,0.0177565191492998,0.5,0.0
68,32946,100,0.0177565191492998,tau_w,-20.0,down,0.5,0.75,0.0,0.75,0.0177565191492998,0.5,0.0
68,32946,100,0.0177565191492998,tau_w,30.0,up,0.5,0.75,0.0,0.75,0.0177565191492998,0.5,0.0
68,32946,100,0.0177565191492998,tau_w,-30.0,down,0.5,0.75,0.0,0.75,0.0177565191492998,0.5,0.0
68,32946,100,0.0177565191492998,a,5.0,up,0.5,0.75,0.0,0.75,0.0177565191492998,0.5,0.0
68,32946,100,0.0177565191492998,a,-5.0,down,0.75,0.75,0.0,0.75,0.0177565191492998,0.5,-0.25
68,32946,100,0.0177565191492998,a,10.0,up,0.5,0.75,0.0,0.75,0.0177565191492998,0.5,0.0
68,32946,100,0.0177565191492998,a,-10.0,down,0.75,0.75,0.0,0.75,0.0177565191492998,0.5,-0.25
68,32946,100,0.0177565191492998,a,20.0,up,0.5,0.75,0.0,0.75,0.0177565191492998,0.5,0.0
68,32946,100,0.0177565191492998,a,-20.0,down,0.75,0.75,0.0,0.75,0.0177565191492998,0.5,-0.25
68,32946,100,0.0177565191492998,a,30.0,up,0.5,0.75,0.0,0.75,0.0177565191492998,0.5,0.0
68,32946,100,0.0177565191492998,a,-30.0,down,0.75,0.75,0.0,0.75,0.0177565191492998,0.5,-0.25
68,32946,100,0.0177565191492998,b,5.0,up,0.5,0.75,0.0,0.75,0.0177565191492998,0.5,0.0
68,32946,100,0.0177565191492998,b,-5.0,down,0.75,0.75,0.0,0.75,0.0177565191492998,0.5,-0.25
68,32946,100,0.0177565191492998,b,10.0,up,0.25,0.75,0.0,0.75,0.0177565191492998,0.5,0.25
68,32946,100,0.0177565191492998,b,-10.0,down,0.75,0.75,0.0,0.75,0.0177565191492998,0.5,-0.25
68,32946,100,0.0177565191492998,b,20.0,up,0.5,0.75,0.0,0.75,0.0177565191492998,0.5,0.0
68,32946,100,0.0177565191492998,b,-20.0,down,0.75,0.75,0.0,0.75,0.0177565191492998,0.5,-0.25
68,32946,100,0.0177565191492998,b,30.0,up,0.5,0.75,0.0,0.75,0.0177565191492998,0.5,0.0
68,32946,100,0.0177565191492998,b,-30.0,down,0.75,0.75,0.0,0.75,0.0177565191492998,0.5,-0.25
68,32946,100,0.0177565191492998,v_scale,5.0,up,0.5,0.75,0.0,0.75,0.0177565191492998,0.5,0.0
68,32946,100,0.0177565191492998,v_scale,-5.0,down,0.5,0.75,0.0,0.75,0.0177565191492998,0.5,0.0
68,32946,100,0.0177565191492998,v_scale,10.0,up,0.5,0.75,0.0,0.75,0.0177565191492998,0.5,0.0
68,32946,100,0.0177565191492998,v_scale,-10.0,down,0.5,0.75,0.0,0.75,0.0177565191492998,0.5,0.0
68,32946,100,0.0177565191492998,v_scale,20.0,up,0.5,0.75,0.0,0.75,0.0177565191492998,0.5,0.0
68,32946,100,0.0177565191492998,v_scale,-20.0,down,0.5,0.75,0.0,0.75,0.0177565191492998,0.5,0.0
68,32946,100,0.0177565191492998,v_scale,30.0,up,0.5,0.75,0.0,0.75,0.0177565191492998,0.5,0.0
68,32946,100,0.0177565191492998,v_scale,-30.0,down,0.5,0.75,0.0,0.75,0.0177565191492998,0.5,0.0
68,32946,100,0.0177565191492998,R_off,5.0,up,0.5,0.75,0.0,0.75,0.0177565191492998,0.5,0.0
68,32946,100,0.0177565191492998,R_off,-5.0,down,0.5,0.75,0.0,0.75,0.0177565191492998,0.5,0.0
68,32946,100,0.0177565191492998,R_off,10.0,up,0.5,0.75,0.0,0.75,0.0177565191492998,0.5,0.0
68,32946,100,0.0177565191492998,R_off,-10.0,down,0.5,0.75,0.0,0.75,0.0177565191492998,0.5,0.0
68,32946,100,0.0177565191492998,R_off,20.0,up,0.5,0.75,0.0,0.75,0.0177565191492998,0.5,0.0
68,32946,100,0.0177565191492998,R_off,-20.0,down,0.75,0.75,0.0,0.75,0.0177565191492998,0.5,-0.25
68,32946,100,0.0177565191492998,R_off,30.0,up,0.5,0.75,0.0,0.75,0.0177565191492998,0.5,0.0
68,32946,100,0.0177565191492998,R_off,-30.0,down,0.75,0.75,0.0,0.75,0.0177565191492998,0.5,-0.25
68,32946,100,0.0177565191492998,R_on,5.0,up,0.5,0.75,0.0,0.75,0.0177565191492998,0.5,0.0
68,32946,100,0.0177565191492998,R_on,-5.0,down,0.5,0.75,0.0,0.75,0.0177565191492998,0.5,0.0
68,32946,100,0.0177565191492998,R_on,10.0,up,0.5,0.75,0.0,0.75,0.0177565191492998,0.5,0.0
68,32946,100,0.0177565191492998,R_on,-10.0,down,0.5,0.75,0.0,0.75,0.0177565191492998,0.5,0.0
68,32946,100,0.0177565191492998,R_on,20.0,up,0.5,0.75,0.0,0.75,0.0177565191492998,0.5,0.0
68,32946,100,0.0177565191492998,R_on,-20.0,down,0.5,0.75,0.0,0.75,0.0177565191492998,0.5,0.0
68,32946,100,0.0177565191492998,R_on,30.0,up,0.5,0.75,0.0,0.75,0.0177565191492998,0.5,0.0
68,32946,100,0.0177565191492998,R_on,-30.0,down,0.5,0.75,0.0,0.75,0.0177565191492998,0.5,0.0
68,32946,100,0.0177565191492998,alpha,5.0,up,0.75,0.75,0.0,0.75,0.0177565191492998,0.5,-0.25
68,32946,100,0.0177565191492998,alpha,-5.0,down,0.75,0.75,0.0,0.75,0.0177565191492998,0.5,-0.25
68,32946,100,0.0177565191492998,alpha,10.0,up,0.75,0.75,0.0,0.75,0.0177565191492998,0.5,-0.25
68,32946,100,0.0177565191492998,alpha,-10.0,down,0.75,0.75,0.0,0.75,0.0177565191492998,0.5,-0.25
68,32946,100,0.0177565191492998,alpha,20.0,up,0.75,0.75,0.0,0.75,0.0177565191492998,0.5,-0.25
68,32946,100,0.0177565191492998,alpha,-20.0,down,0.75,0.75,0.0,0.75,0.0177565191492998,0.5,-0.25
68,32946,100,0.0177565191492998,alpha,30.0,up,0.75,0.75,0.0,0.75,0.0177565191492998,0.5,-0.25
68,32946,100,0.0177565191492998,alpha,-30.0,down,0.75,0.75,0.0,0.75,0.0177565191492998,0.5,-0.25
69,22339,80,0.0176358176528554,none,0.0,none,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,tau_v,5.0,up,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,tau_v,-5.0,down,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,tau_v,10.0,up,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,tau_v,-10.0,down,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,tau_v,20.0,up,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,tau_v,-20.0,down,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,tau_v,30.0,up,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,tau_v,-30.0,down,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,tau_w,5.0,up,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,tau_w,-5.0,down,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,tau_w,10.0,up,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,tau_w,-10.0,down,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,tau_w,20.0,up,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,tau_w,-20.0,down,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,tau_w,30.0,up,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,tau_w,-30.0,down,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,a,5.0,up,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,a,-5.0,down,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,a,10.0,up,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,a,-10.0,down,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,a,20.0,up,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,a,-20.0,down,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,a,30.0,up,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,a,-30.0,down,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,b,5.0,up,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,b,-5.0,down,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,b,10.0,up,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,b,-10.0,down,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,b,20.0,up,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,b,-20.0,down,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,b,30.0,up,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,b,-30.0,down,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,v_scale,5.0,up,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,v_scale,-5.0,down,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,v_scale,10.0,up,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,v_scale,-10.0,down,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,v_scale,20.0,up,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,v_scale,-20.0,down,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,v_scale,30.0,up,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,v_scale,-30.0,down,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,R_off,5.0,up,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,R_off,-5.0,down,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,R_off,10.0,up,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,R_off,-10.0,down,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,R_off,20.0,up,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,R_off,-20.0,down,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,R_off,30.0,up,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,R_off,-30.0,down,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,R_on,5.0,up,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,R_on,-5.0,down,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,R_on,10.0,up,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,R_on,-10.0,down,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,R_on,20.0,up,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,R_on,-20.0,down,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,R_on,30.0,up,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,R_on,-30.0,down,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,alpha,5.0,up,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,alpha,-5.0,down,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,alpha,10.0,up,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,alpha,-10.0,down,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,alpha,20.0,up,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,alpha,-20.0,down,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,alpha,30.0,up,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
69,22339,80,0.0176358176528554,alpha,-30.0,down,0.75,0.75,0.0,0.75,0.0176358176528554,0.75,0.0
70,8319,60,0.0174603810688354,none,0.0,none,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,tau_v,5.0,up,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,tau_v,-5.0,down,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,tau_v,10.0,up,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,tau_v,-10.0,down,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,tau_v,20.0,up,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,tau_v,-20.0,down,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,tau_v,30.0,up,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,tau_v,-30.0,down,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,tau_w,5.0,up,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,tau_w,-5.0,down,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,tau_w,10.0,up,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,tau_w,-10.0,down,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,tau_w,20.0,up,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,tau_w,-20.0,down,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,tau_w,30.0,up,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,tau_w,-30.0,down,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,a,5.0,up,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,a,-5.0,down,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,a,10.0,up,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,a,-10.0,down,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,a,20.0,up,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,a,-20.0,down,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,a,30.0,up,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,a,-30.0,down,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,b,5.0,up,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,b,-5.0,down,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,b,10.0,up,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,b,-10.0,down,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,b,20.0,up,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,b,-20.0,down,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,b,30.0,up,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,b,-30.0,down,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,v_scale,5.0,up,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,v_scale,-5.0,down,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,v_scale,10.0,up,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,v_scale,-10.0,down,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,v_scale,20.0,up,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,v_scale,-20.0,down,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,v_scale,30.0,up,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,v_scale,-30.0,down,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,R_off,5.0,up,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,R_off,-5.0,down,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,R_off,10.0,up,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,R_off,-10.0,down,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,R_off,20.0,up,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,R_off,-20.0,down,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,R_off,30.0,up,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,R_off,-30.0,down,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,R_on,5.0,up,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,R_on,-5.0,down,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,R_on,10.0,up,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,R_on,-10.0,down,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,R_on,20.0,up,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,R_on,-20.0,down,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,R_on,30.0,up,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,R_on,-30.0,down,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,alpha,5.0,up,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,alpha,-5.0,down,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,alpha,10.0,up,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,alpha,-10.0,down,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,alpha,20.0,up,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,alpha,-20.0,down,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,alpha,30.0,up,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
70,8319,60,0.0174603810688354,alpha,-30.0,down,0.75,0.75,0.0,0.75,0.0174603810688354,0.75,0.0
